id	title	date	price	location	link
postid_7431580553	Harley Davidson Softail Deluxe FLSTN	Jan 11	$16,000	 (inner sunset / UCSF)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-harley-davidson-softail/7431580553.html
postid_7431571594	2020 Ducati Multistrada 1260 GT	Jan 11	$21,750	 (napa county)	https://sfbay.craigslist.org/nby/mcy/d/napa-2020-ducati-multistrada-1260-gt/7431571594.html
postid_7431563111	2003 HD screaming eagle	Jan 11	$13	 (scotts valley)	https://sfbay.craigslist.org/scz/mcy/d/felton-2003-hd-screaming-eagle/7431563111.html
postid_7431559216	2014 Yamaha FZ-09 _FREE DELIVERY!!_	Jan 11	$6,495	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2014-yamaha-fz-09-free/7431559216.html
postid_7431548115	2016 Yamaha YZF-R3 Matte Grey 15k Miles	Jan 11	$4,000	 (foster city)	https://sfbay.craigslist.org/pen/mcy/d/san-mateo-2016-yamaha-yzf-r3-matte-grey/7431548115.html
postid_7431547872	2004 Honda CRF250X	Jan 11	$3,900	 (morgan hill)	https://sfbay.craigslist.org/sby/mcy/d/morgan-hill-2004-honda-crf250x/7431547872.html
postid_7431545464	2016 BMW F800R - FINANCING AVAILABLE!	Jan 11	$7,290	 (Clearwater, FL city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/clearwater-2016-bmw-f800r-financing/7431545464.html
postid_7431544638	2015 Ducati Multistrada 1200 S - FINANCING AVAILABLE!	Jan 11	$10,590	 (Clearwater, FL city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/clearwater-2015-ducati-multistrada-1200/7431544638.html
postid_7431544218	2018 Suzuki GSX-S750 - FINANCING AVAILABLE!	Jan 11	$8,490	 (Clearwater, FL east bay area )	https://sfbay.craigslist.org/eby/mcd/d/clearwater-2018-suzuki-gsx-s750/7431544218.html
postid_7431542399	KTM 450 XC-F, 12.9hrs, Meticulously Maintained, 3k in upgrades	Jan 11	$10,200	 (santa cruz)	https://sfbay.craigslist.org/scz/mcy/d/santa-cruz-ktm-450-xc-129hrs/7431542399.html
postid_7431537649	2021 Royal Enfield Meteor 350 Supernova Brown  -Premium Dealer!	Jan 11	$3,995	 (Delivered to your Doorstep starting at $189 city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/las-vegas-2021-royal-enfield-meteor-350/7431537649.html
postid_7431533364	2016 Piaggio Vespa typhoon 125 scooter	Jan 11	$1,900	 (berkeley)	https://sfbay.craigslist.org/eby/mcy/d/berkeley-2016-piaggio-vespa-typhoon-125/7431533364.html
postid_7431532994	2006 BMW R1200RT sport touring	Jan 11	$3,200	 (berkeley)	https://sfbay.craigslist.org/eby/mcy/d/berkeley-2006-bmw-r1200rt-sport-touring/7431532994.html
postid_7431532669	2007 Kawasaki Ninja 650r / ex650 cafe racer streetfighter	Jan 11	$2,900	 (berkeley)	https://sfbay.craigslist.org/eby/mcy/d/berkeley-2007-kawasaki-ninja-650r-ex650/7431532669.html
postid_7431523523	2016 Triumph Thruxton 1200	Jan 11	$10,395	 (_Triumph_ _Thruxton 1200_ _Motorcycle_ north bay / marin )	https://sfbay.craigslist.org/nby/mcd/d/san-rafael-2016-triumph-thruxton-1200/7431523523.html
postid_7431523498	2014 KTM 1190 Adventure R	Jan 11	$9,699	 (_KTM_ _1190 Adventure R_ _Motorcycle_ city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2014-ktm-1190-adventure/7431523498.html
postid_7431522530	2017 Ducati Scrambler Desert Sled 803CC	Jan 11	$9,500	 (napa county)	https://sfbay.craigslist.org/nby/mcy/d/napa-2017-ducati-scrambler-desert-sled/7431522530.html
id	title	date	price	location	link
postid_7431521461	2008 Yamaha V-Star 1100 "Classic"	Jan 11	$5,999	 (concord / pleasant hill / martinez)	https://sfbay.craigslist.org/eby/mcy/d/concord-2008-yamaha-star-1100-classic/7431521461.html
postid_7431516947	KLX140L	Jan 11	$3,000	 (Antioch east bay area )	https://sfbay.craigslist.org/eby/mcy/d/antioch-klx140l/7431516947.html
postid_7431512865	2021 Harley Davidson Sport Glide FLSB(040671)	Jan 11	$21,790	 (dublin / pleasanton / livermore)	https://sfbay.craigslist.org/eby/mcd/d/livermore-2021-harley-davidson-sport/7431512865.html
postid_7431512567	2017 Harley Davidson Road King FLHR(631930)	Jan 11	$21,790	 (dublin / pleasanton / livermore)	https://sfbay.craigslist.org/eby/mcd/d/livermore-2017-harley-davidson-road/7431512567.html
postid_7431512220	2020 Harley Davidson FXST Softail Standard(060085)	Jan 11	$16,590	 (dublin / pleasanton / livermore)	https://sfbay.craigslist.org/eby/mcd/d/livermore-2020-harley-davidson-fxst/7431512220.html
postid_7431511962	2019 HARLEY DAVIDSON TRIGLIDE FLHTCUTG(854094)	Jan 11	$39,590	 (dublin / pleasanton / livermore)	https://sfbay.craigslist.org/eby/mcd/d/livermore-2019-harley-davidson-triglide/7431511962.html
postid_7431507276	2017 Ducati 1299 S Panigale	Jan 11	$18,999	 ( east bay area )	https://sfbay.craigslist.org/eby/mcd/d/san-ramon-2017-ducati-1299-panigale/7431507276.html
postid_7431502940	2002 DUCATI ST4 S	Jan 11	$4,999	 ( east bay area )	https://sfbay.craigslist.org/eby/mcd/d/san-ramon-2002-ducati-st4/7431502940.html
postid_7431499237	Kymco Like 150i ABS	Jan 11	$2,199	 (oakland north / temescal)	https://sfbay.craigslist.org/eby/mcd/d/oakland-kymco-like-150i-abs/7431499237.html
postid_7431477624	2018 HD roadster	Jan 11	$9,000	 (alameda)	https://sfbay.craigslist.org/eby/mcy/d/alameda-2018-hd-roadster/7431477624.html
postid_7431469487	Nami Burn E Viper Scooter 60mph Lots of Upgrade Low miles OBO	Jan 11	$4,300	 (lower nob hill)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-nami-burn-viper-scooter/7431469487.html
postid_7431465226	2019 BMW F 850 GS Adventure - Rally Style	Jan 11	$12,000	 (mission district)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2019-bmw-850-gs-adventure/7431465226.html
postid_7431453708	2007 Suzuki DL650 Vstrom ... SALES Pending	Jan 11	$3,999	 (sunnyvale)	https://sfbay.craigslist.org/sby/mcd/d/sunnyvale-2007-suzuki-dl650-vstrom/7431453708.html
postid_7431449031	2015 Kawasaki Versys 650 ... the most versatile motorcycle in the Bay	Jan 11	$5,499	 (sunnyvale)	https://sfbay.craigslist.org/sby/mcd/d/santa-clara-2015-kawasaki-versys-650/7431449031.html
postid_7431438146	Classic Heritage Harley LOW MILES	Jan 11	$7,500	 (Redwood City peninsula )	https://sfbay.craigslist.org/pen/mcy/d/redwood-city-classic-heritage-harley/7431438146.html
postid_7431432778	2014 Harley Davidson FXDB Dyna Street Bob	Jan 11	$14,450	 (santa cruz)	https://sfbay.craigslist.org/scz/mcd/d/santa-cruz-2014-harley-davidson-fxdb/7431432778.html
postid_7431426665	2006 Honda CRF450R	Jan 11	$3,600	 (scotts valley)	https://sfbay.craigslist.org/scz/mcy/d/ben-lomond-2006-honda-crf450r/7431426665.html
postid_7431417151	*** 2020 KX 450 ***	Jan 11	$7,250	 ( peninsula )	https://sfbay.craigslist.org/pen/mcy/d/citrus-heights-kx-450/7431417151.html
postid_7431408830	2012 Harley-Davidson FLTRU ROAD GLIDE ULTRA * 5,695 ORIGINAL LOW MILES	Jan 11	$15,999	 (www.ElegantAutoSales.net city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2012-harley-davidson/7431408830.html
postid_7431376426	2018 Harley-Davidson® Fat Boy 114 V Twin	Jan 11	$17,994	 (San Jose Harley-Davidson south bay area )	https://sfbay.craigslist.org/sby/mcd/d/san-jose-2018-harley-davidson-fat-boy/7431376426.html
postid_7431348440	2013 Harley-Davidson® Dyna Street Bob V Twin 1584 cc	Jan 11	$13,994	 (San Jose Harley-Davidson south bay area )	https://sfbay.craigslist.org/sby/mcd/d/san-jose-2013-harley-davidson-dyna/7431348440.html
postid_7431336345	Honda CRF 230 Green sticker	Jan 10	$3,600	 (Richmond east bay area )	https://sfbay.craigslist.org/eby/mcy/d/richmond-honda-crf-230-green-sticker/7431336345.html
postid_7431330411	Ktm Sxc 400 Dual Sport Enduro	Jan 10	$4,500	 (milpitas)	https://sfbay.craigslist.org/sby/mcy/d/milpitas-ktm-sxc-400-dual-sport-enduro/7431330411.html
postid_7431323868	** SKYROCKETING GAS PRICES - TIME FOR A SCOOTER * FINANCE * DELIVERY *	Jan 10	$0	 (mission district)	https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-skyrocketing-gas-prices/7431323868.html
postid_7431312198	Hiboy S2 E Scooter	Jan 10	$600	 (financial district)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-hiboy-s2-scooter/7431312198.html
postid_7431305855	Stage 4 2020 low rider S only 2k miles	Jan 10	$20,000	 (half moon bay)	https://sfbay.craigslist.org/pen/mcy/d/pescadero-stage-low-rider-only-2k-miles/7431305855.html
postid_7431303866	2018 Suzuki GSX-S750 Naked	Jan 10	$6,500	 (danville / san ramon)	https://sfbay.craigslist.org/eby/mcy/d/san-ramon-2018-suzuki-gsx-s750-naked/7431303866.html
postid_7431303472	2008 cbr600rr	Jan 10	$5,500	 (santa rosa)	https://sfbay.craigslist.org/nby/mcy/d/santa-rosa-2008-cbr600rr/7431303472.html
postid_7431302399	2007 Yamaha FZ6	Jan 10	$3,300	 (daly city)	https://sfbay.craigslist.org/pen/mcy/d/daly-city-2007-yamaha-fz6/7431302399.html
postid_7431289547	2020 F750GS (Low)	Jan 10	$12,500	 (concord / pleasant hill / martinez)	https://sfbay.craigslist.org/eby/mcy/d/concord-2020-f750gs-low/7431289547.html
postid_7431286270	2014 Harley-Davidson® Dyna Street Bob V Twin 1689.5 cc	Jan 10	$14,994	 (San Jose Harley-Davidson south bay area )	https://sfbay.craigslist.org/sby/mcd/d/san-jose-2014-harley-davidson-dyna/7431286270.html
postid_7431276542	2018 Lance PCH 125cc scooter BLACK - ***WOW!!***	Jan 10	$1,900	 (mission district)	https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2018-lance-pch-125cc/7431276542.html
postid_7431271556	2006 Suzuki GSX-R750 GSXR GSX-R750 750 GSX-R 750	Jan 10	$6,500	 (San Jose south bay area )	https://sfbay.craigslist.org/sby/mcy/d/san-jose-2006-suzuki-gsx-r750-gsxr-gsx/7431271556.html
postid_7431271422	01 gsxr 600	Jan 10	$2,800	 (Boulder Creek santa cruz co )	https://sfbay.craigslist.org/scz/mcy/d/boulder-creek-01-gsxr-600/7431271422.html
postid_7431271256	Monster 696	Jan 10	$4,700	 (excelsior / outer mission)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-monster-696/7431271256.html
postid_7431270635	2020 Honda CBR600RR___________________________OVER 300 BIKES IN STOCK!	Jan 10	$11,999	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2020-honda-cbr600rrover/7431270635.html
postid_7431264674	2002 Bourget's Bike Works Protrak Pro Street Chopper	Jan 10	$9,900	 (Lathrop east bay area )	https://sfbay.craigslist.org/eby/mcd/d/lathrop-2002-bourgets-bike-works/7431264674.html
postid_7431263328	2004 Triumph Sprint	Jan 10	$2,800	 (dublin / pleasanton / livermore)	https://sfbay.craigslist.org/eby/mcy/d/pleasanton-2004-triumph-sprint/7431263328.html
postid_7431258901	2009 Aprilia Shiver - LOW MILES | NEW TIRES	Jan 10	$4,500	 (santa clara)	https://sfbay.craigslist.org/sby/mcy/d/sunnyvale-2009-aprilia-shiver-low-miles/7431258901.html
postid_7431248964	2020 BMW F900 XR	Jan 10	$10,999	 ( east bay area )	https://sfbay.craigslist.org/eby/mcd/d/san-ramon-2020-bmw-f900-xr/7431248964.html
postid_7431248827	2020 Can Am Spyder F3-S SE6!	Jan 10	$20,999	 ( east bay area )	https://sfbay.craigslist.org/eby/mcd/d/san-ramon-2020-can-am-spyder-f3-se6/7431248827.html
postid_7431248674	2012 Yamaha XV17ATSBW/C RS SILVERADO with Voyager trike kit.	Jan 10	$10,999	 ( east bay area )	https://sfbay.craigslist.org/eby/mcd/d/san-ramon-2012-yamaha-xv17atsbw-rs/7431248674.html
postid_7431248524	2021 Ducati Monster 797 Plus	Jan 10	$11,499	 ( east bay area )	https://sfbay.craigslist.org/eby/mcd/d/san-ramon-2021-ducati-monster-797-plus/7431248524.html
postid_7431248473	2019 Ducati Monster 1200 R	Jan 10	$16,999	 ( east bay area )	https://sfbay.craigslist.org/eby/mcd/d/san-ramon-2019-ducati-monster-1200/7431248473.html
postid_7431247983	2017 Kawasaki KLR 650	Jan 10	$4,999	 ( east bay area )	https://sfbay.craigslist.org/eby/mcd/d/san-ramon-2017-kawasaki-klr-650/7431247983.html
postid_7431247955	2009 Kawasaki Ninja 250R:       WE'VE BIGGEST SELECTION IN CALIFORNIA!	Jan 10	$2,999	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2009-kawasaki-ninja-250r/7431247955.html
postid_7431239867	1999 Suzuki SV650, Runs Excellent, M4 performance exhaust system	Jan 10	$1,999	 (san mateo)	https://sfbay.craigslist.org/pen/mcy/d/san-mateo-1999-suzuki-sv650-runs/7431239867.html
postid_7431236061	2017	Jan 10	$3,400	 (san jose downtown)	https://sfbay.craigslist.org/sby/mcy/d/san-jose-2017/7431236061.html
postid_7431235769	1997 BMW Touring R1100RT	Jan 10	$2,200	 (mountain view)	https://sfbay.craigslist.org/sby/mcy/d/mountain-view-1997-bmw-touring-r1100rt/7431235769.html
postid_7431235552	2017 Kawasaki ZX-6R__________BIGGEST SELECTION IN CA + HOME DELIVERY!_	Jan 10	$9,999	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2017-kawasaki-zx/7431235552.html
postid_7431234833	2018 beta xtrainer 300	Jan 10	$6,000	 (brentwood / oakley)	https://sfbay.craigslist.org/eby/mcy/d/knightsen-2018-beta-xtrainer-300/7431234833.html
postid_7431231149	2019 Harley Davidson Softail Low Rider FXLR M8 Milwaukee Eight Power	Jan 10	$12,500	 (Lathrop east bay area )	https://sfbay.craigslist.org/eby/mcd/d/lathrop-2019-harley-davidson-softail/7431231149.html
postid_7431228676	2008 H.D. FLHTCU	Jan 10	$8,250	 (walnut creek)	https://sfbay.craigslist.org/eby/mcy/d/clayton-2008-hd-flhtcu/7431228676.html
postid_7431226174	MV Agusta Brutale 750s 2004	Jan 10	$3,000	 (San Francisco city of san francisco )	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-mv-agusta-brutale-750s/7431226174.html
postid_7431224419	2014 Kawasaki Ninja 300___________LARGEST SELECTION ON THE WEST COAST!	Jan 10	$3,999	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2014-kawasaki-ninja/7431224419.html
postid_7431223925	2018 Kawasaki ZR 900 Z900 Naked Sport Bike 5k Miles CLEAN	Jan 10	$7,500	 (Lathrop east bay area )	https://sfbay.craigslist.org/eby/mcd/d/lathrop-2018-kawasaki-zr-900-z900-naked/7431223925.html
postid_7431223758	2014 Kawasaki Ninja 300___________LARGEST SELECTION ON THE WEST COAST!	Jan 10	$3,999	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2014-kawasaki-ninja/7431223758.html
postid_7431213603	2015 Yamaha V-Star 650 Custom: HOME DELIVERY AVAILABLE!	Jan 10	$5,999	 (Rancho Cordova city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/rancho-cordova-2015-yamaha-star-650/7431213603.html
postid_7431210105	Selling my 2006 Suzuki GSXR!!	Jan 10	$6,200	 (san jose south)	https://sfbay.craigslist.org/sby/mcy/d/san-jose-selling-my-2006-suzuki-gsxr/7431210105.html
postid_7431203282	E-Wheels EW-14 Scooter	Jan 10	$2,300	 (santa rosa)	https://sfbay.craigslist.org/nby/mcy/d/santa-rosa-wheels-ew-14-scooter/7431203282.html
postid_7431195022	2019 Harley Davidson Softail Street Bob FXBB 107 Milwaukee Eight Power	Jan 10	$10,900	 (Lathrop east bay area )	https://sfbay.craigslist.org/eby/mcd/d/lathrop-2019-harley-davidson-softail/7431195022.html
postid_7431194315	Yamaha	Jan 10	$1,500	 (danville / san ramon)	https://sfbay.craigslist.org/eby/mcy/d/danville-yamaha/7431194315.html
postid_7431188564	2015 Yamaha YZ250FX	Jan 10	$6,000	 (daly city)	https://sfbay.craigslist.org/pen/mcy/d/daly-city-2015-yamaha-yz250fx/7431188564.html
postid_7431186905	Honda	Jan 10	$1,500	 (danville / san ramon)	https://sfbay.craigslist.org/eby/mcy/d/danville-honda/7431186905.html
postid_7431183984	2019 Harley Davidson Sportster Xl 1200 Custom Commuter Clean Bike	Jan 10	$9,900	 (Lathrop east bay area )	https://sfbay.craigslist.org/eby/mcd/d/lathrop-2019-harley-davidson-sportster/7431183984.html
postid_7431182536	2003 Harley Road King Classic with Extras	Jan 10	$5,000	 (rohnert pk / cotati)	https://sfbay.craigslist.org/nby/mcy/d/rohnert-park-2003-harley-road-king/7431182536.html
postid_7431174824	2016 Harley Davidson Road Glide Special FLTRXS 14k Miles	Jan 10	$18,500	 (Lathrop east bay area )	https://sfbay.craigslist.org/eby/mcd/d/lathrop-2016-harley-davidson-road-glide/7431174824.html
postid_7431174776	2013 Honda NC700x	Jan 10	$5,500	 (brentwood / oakley)	https://sfbay.craigslist.org/eby/mcy/d/brentwood-2013-honda-nc700x/7431174776.html
postid_7431169410	2007 Vespa LX 150 scooter / lx150	Jan 10	$2,100	 (berkeley)	https://sfbay.craigslist.org/eby/mcy/d/berkeley-2007-vespa-lx-150-scooter-lx150/7431169410.html
postid_7431169088	Naked 1100gl goldwing with tons of parts	Jan 10	$500	 (palo alto)	https://sfbay.craigslist.org/pen/mcy/d/campbell-naked-1100gl-goldwing-with/7431169088.html
postid_7431165326	2002 Kawasaki Vulcan	Jan 10	$3,000	 (downtown / civic / van ness)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2002-kawasaki-vulcan/7431165326.html
postid_7431162179	2012 Harley Davidson Dyna Wide Glide FXDWG 103	Jan 10	$10,000	 (Lathrop east bay area )	https://sfbay.craigslist.org/eby/mcd/d/lathrop-2012-harley-davidson-dyna-wide/7431162179.html
postid_7431144240	2012 CRF450X	Jan 10	$6,000	 (gilroy)	https://sfbay.craigslist.org/sby/mcy/d/salinas-2012-crf450x/7431144240.html
postid_7431139518	2019 Triumph Bonneville SpeedMaster	Jan 10	$12,900	 (napa county)	https://sfbay.craigslist.org/nby/mcy/d/napa-2019-triumph-bonneville-speedmaster/7431139518.html
postid_7431123988	2000 buell cyclone chopper	Jan 10	$4,500	 (alameda)	https://sfbay.craigslist.org/eby/mcy/d/alameda-2000-buell-cyclone-chopper/7431123988.html
postid_7431116800	Aprilia RS660 2021	Jan 10	$11,299	 (oakland north / temescal)	https://sfbay.craigslist.org/eby/mcd/d/oakland-aprilia-rs/7431116800.html
postid_7431112806	Royal Enfield Interceptor 650	Jan 10	$6,699	 (oakland north / temescal)	https://sfbay.craigslist.org/eby/mcd/d/oakland-royal-enfield-interceptor-650/7431112806.html
postid_7431112409	Aprilia Tuono 660  $500 down $199 / month	Jan 10	$10,499	 (oakland north / temescal)	https://sfbay.craigslist.org/eby/mcd/d/oakland-aprilia-tuono-down-199-month/7431112409.html
postid_7431094410	2017 Vespa GTV 300	Jan 10	$5,300	 (milpitas)	https://sfbay.craigslist.org/sby/mcy/d/milpitas-2017-vespa-gtv-300/7431094410.html
postid_7431090456	HiBoy Max Electric Scooter	Jan 10	$300	 (mission district)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-hiboy-max-electric-scooter/7431090456.html
postid_7431089320	2017 CB 1100EX	Jan 10	$10,500	 (san jose south)	https://sfbay.craigslist.org/sby/mcy/d/san-jose-2017-cb-1100ex/7431089320.html
postid_7431084254	2009 Harley Daavidson Electra Glide Ultra Classic FLHTCU Touring Bagge	Jan 10	$8,900	 (Lathrop east bay area )	https://sfbay.craigslist.org/eby/mcd/d/lathrop-2009-harley-daavidson-electra/7431084254.html
postid_7431083718	2011 Honda ST1300PA CLEAN TITLE CLEAN HISTORY LOW MILEAGE	Jan 10	$6,666	 (san jose downtown)	https://sfbay.craigslist.org/sby/mcd/d/san-jose-2011-honda-st1300pa-clean/7431083718.html
postid_7431082659	2020 Suzuki KATANA	Jan 10	$10,995	 (_Suzuki_ _KATANA_ _Motorcycle_ north bay / marin )	https://sfbay.craigslist.org/nby/mcd/d/san-rafael-2020-suzuki-katana/7431082659.html
postid_7431082145	2012 Kawasaki	Jan 10	$3,999	 (_Kawasaki_ __ _Motorcycle_ city of san francisco )	https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-2012-kawasaki/7431082145.html
postid_7431076575	*** SCOOTER TUNE-UP & REPAIRS * FREE TOWING * 20 YEARS EXPERIENCE ***	Jan 10	$0	 (mission district)	https://sfbay.craigslist.org/sfc/mcd/d/san-francisco-scooter-tune-up-repairs/7431076575.html
postid_7431058691	2012 Yamaha YZF  50th anniversary	Jan 10	$7,750	 (Richmond east bay area )	https://sfbay.craigslist.org/eby/mcy/d/richmond-2012-yamaha-yzf-50th/7431058691.html
postid_7431057131	2006 Harley Davidson Road Glide FLTRI Touring Bagger	Jan 10	$10,500	 (Lathrop east bay area )	https://sfbay.craigslist.org/eby/mcd/d/lathrop-2006-harley-davidson-road-glide/7431057131.html
postid_7431052955	Yamaha Supertenere’ XZT 12  EFC	Jan 10	$9,500	 (Richmond east bay area )	https://sfbay.craigslist.org/eby/mcy/d/richmond-yamaha-supertenere-xzt-12-efc/7431052955.html
postid_7431047821	2007 Vespa 250GTS	Jan 10	$2,000	 (santa rosa)	https://sfbay.craigslist.org/nby/mcy/d/santa-rosa-2007-vespa-250gts/7431047821.html
postid_7431036516	KTM 450 SX-F	Jan 10	$7,500	 (santa clara)	https://sfbay.craigslist.org/sby/mcy/d/santa-clara-ktm-450-sx/7431036516.html
postid_7430979776	2016 Low rider S	Jan 10	$15,500	 ( city of san francisco )	https://sfbay.craigslist.org/sfc/mcy/d/san-bruno-2016-low-rider/7430979776.html
postid_7430946864	2000 Harley FXD Dyna	Jan 10	$10,500	 (santa rosa)	https://sfbay.craigslist.org/nby/mcy/d/santa-rosa-2000-harley-fxd-dyna/7430946864.html
postid_7430898990	1998 KTM 125 SX	Jan 10	$3,000	 (redwood city)	https://sfbay.craigslist.org/pen/mcy/d/redwood-city-1998-ktm-125-sx/7430898990.html
postid_7430898807	KTM STREET LEGAL 250 MX	Jan 10	$3,000	 (redwood city)	https://sfbay.craigslist.org/pen/mcy/d/redwood-city-ktm-street-legal-250-mx/7430898807.html
postid_7430898540	"vintage KTM 500 mxc"	Jan 10	$3,000	 (redwood city)	https://sfbay.craigslist.org/pen/mcy/d/redwood-city-vintage-ktm-500-mxc/7430898540.html
postid_7430888955	Versys-X 300 ABS	Jan  9	$4,150	 ( south bay area )	https://sfbay.craigslist.org/sby/mcy/d/san-jose-versys-300-abs/7430888955.html
postid_7430888075	2016 Duc Scrambler Classic <2k Miles original owner. lots of freebies	Jan  9	$7,000	 (concord / pleasant hill / martinez)	https://sfbay.craigslist.org/eby/mcy/d/concord-2016-duc-scrambler-classic-2k/7430888075.html
postid_7430882914	2008 Harley-Davidson® Touring Road King Classic V Twin 1584 cc	Jan  9	$12,490	 (San Jose Harley-Davidson south bay area )	https://sfbay.craigslist.org/sby/mcd/d/san-jose-2008-harley-davidson-touring/7430882914.html
postid_7430881458	Very rare Kawasaki KV75 minibike..clean,original ,unrestored	Jan  9	$2,000	 (Salinas south bay area )	https://sfbay.craigslist.org/sby/mcy/d/salinas-very-rare-kawasaki-kv75/7430881458.html
postid_7430879788	Red Vespa For Sale	Jan  9	$3,000	 (San Francisco - Inner Sunset city of san francisco )	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-red-vespa-for-sale/7430879788.html
postid_7430879626	2005 sportster 883 scrambler	Jan  9	$3,900	 (san bruno)	https://sfbay.craigslist.org/pen/mcy/d/san-bruno-2005-sportster-883-scrambler/7430879626.html
postid_7430877642	Motorbike	Jan  9	$350	 (san jose south)	https://sfbay.craigslist.org/sby/mcy/d/san-jose-motorbike/7430877642.html
postid_7430874402	2016 Victory Vegas 8ball	Jan  9	$10,300	 (campbell)	https://sfbay.craigslist.org/sby/mcy/d/campbell-2016-victory-vegas-8ball/7430874402.html
postid_7430872504	2018 Kawasaki Z125 Pro	Jan  9	$3,200	 (fremont / union city / newark)	https://sfbay.craigslist.org/eby/mcy/d/fremont-2018-kawasaki-z125-pro/7430872504.html
postid_7430869751	2007 Suzuki GSXR 600 Motorcycle	Jan  9	$4,800	 (dublin / pleasanton / livermore)	https://sfbay.craigslist.org/eby/mcy/d/pleasanton-2007-suzuki-gsxr-600/7430869751.html
postid_7430860079	2014 YZ250F	Jan  9	$5,000	 (redwood city)	https://sfbay.craigslist.org/pen/mcy/d/redwood-city-2014-yz250f/7430860079.html
postid_7430857808	2005 KTM Adventure	Jan  9	$5,000	 (noe valley)	https://sfbay.craigslist.org/sfc/mcy/d/san-francisco-2005-ktm-adventure/7430857808.html
postid_7430855473	2013 Yamaha FZ1	Jan  9	$6,350	 (hercules, pinole, san pablo, el sob)	https://sfbay.craigslist.org/eby/mcy/d/pinole-2013-yamaha-fz1/7430855473.html
postid_7430852408	Yamaha YZ450F 2021	Jan  9	$8,000	 (watsonville)	https://sfbay.craigslist.org/scz/mcy/d/aromas-yamaha-yz450f-2021/7430852408.html
postid_7430850311	Yamaha YZ450F 2021	Jan  9	$8,000	 (watsonville)	https://sfbay.craigslist.org/scz/mcy/d/aromas-yamaha-yz450f-2021/7430850311.html
postid_7430849430	2016 Harley-Davidson® Dyna Street Bob V Twin 1689.5 cc	Jan  9	$15,494	 (San Jose Harley-Davidson south bay area )	https://sfbay.craigslist.org/sby/mcd/d/san-jose-2016-harley-davidson-dyna/7430849430.html
postid_7430843015	Suzuki RM 125	Jan  9	$5,000	 (san jose south)	https://sfbay.craigslist.org/sby/mcy/d/san-jose-suzuki-rm-125/7430843015.html
postid_7430832757	Husqvarna FE450 450 Dual Sport	Jan  9	$11,900	 (Discovery Bay east bay area )	https://sfbay.craigslist.org/eby/mcy/d/discovery-bay-husqvarna-fe-dual-sport/7430832757.html
postid_7430832628	2015 Yamaha R3	Jan  9	$3,800	 (milpitas)	https://sfbay.craigslist.org/sby/mcy/d/san-jose-2015-yamaha-r3/7430832628.html
postid_7430824722	2020 BMW F-750 GS Low	Jan  9	$11,000	 (petaluma)	https://sfbay.craigslist.org/nby/mcy/d/petaluma-2020-bmw-750-gs-low/7430824722.html
postid_7430824138	Indian chieftain	Jan  9	$29,000	 (santa clara)	https://sfbay.craigslist.org/sby/mcy/d/cupertino-indian-chieftain/7430824138.html
postid_7430815427	2017 kawasaki Ninja 300	Jan  9	$4,200	 (Santa Cruz santa cruz co )	https://sfbay.craigslist.org/scz/mcy/d/santa-cruz-2017-kawasaki-ninja-300/7430815427.html
postid_7430813726	Mini Bike - Doodle Bug	Jan  9	$575	 (campbell)	https://sfbay.craigslist.org/sby/mcy/d/campbell-mini-bike-doodle-bug/7430813726.html
postid_7430810161	Moped/scooter	Jan  9	$1,700	 (santa cruz)	https://sfbay.craigslist.org/scz/mcy/d/santa-cruz-moped-scooter/7430810161.html
id	title	date	price	location	link
postid_7430805656	Klim hydration pack	Jan  9	$75	 (rohnert pk / cotati)	https://sfbay.craigslist.org/nby/mcy/d/rohnert-park-klim-hydration-pack/7430805656.html
